[ 0.12749473  0.13058122  0.13024754]
Target: -0.498567335244

[ 0.11147838  0.11263582  0.11044608]
[ 0.11223958  0.11241684  0.11150967]
[ 0.11257325  0.11355342  0.11163479]
[ 0.11180163  0.11259411  0.1104148 ]
[ 0.11039394  0.11145753  0.10803737]
[ 0.10756814  0.10861087  0.10536798]
[ 0.10589977  0.10589977  0.10352235]
[ 0.10480491  0.10498217  0.10284457]
[ 0.10355363  0.10756814  0.10746387]
[ 0.10744301  0.10900711  0.10656712]
[ 0.1069425   0.11000813  0.10939292]
[ 0.1100707   0.11066505  0.10652541]
[ 0.12875644  0.12909011  0.12568038]
[ 0.12749473  0.13058122  0.13024754]
[ 0.12874601  0.12959062  0.12934037]
Target: 2.45925243334

[ 0.11223958  0.11241684  0.11150967]
[ 0.11257325  0.11355342  0.11163479]
[ 0.11180163  0.11259411  0.1104148 ]
[ 0.11039394  0.11145753  0.10803737]
[ 0.10756814  0.10861087  0.10536798]
[ 0.10589977  0.10589977  0.10352235]
[ 0.10480491  0.10498217  0.10284457]
[ 0.10355363  0.10756814  0.10746387]
[ 0.10744301  0.10900711  0.10656712]
[ 0.1069425   0.11000813  0.10939292]
[ 0.1100707   0.11066505  0.10652541]
[ 0.12875644  0.12909011  0.12568038]
[ 0.12749473  0.13058122  0.13024754]
[ 0.12874601  0.12959062  0.12934037]
[ 0.12900669  0.13408479  0.13379283]
Target: -0.668915120854

[ 0.11257325  0.11355342  0.11163479]
[ 0.11180163  0.11259411  0.1104148 ]
[ 0.11039394  0.11145753  0.10803737]
[ 0.10756814  0.10861087  0.10536798]
[ 0.10589977  0.10589977  0.10352235]
[ 0.10480491  0.10498217  0.10284457]
[ 0.10355363  0.10756814  0.10746387]
[ 0.10744301  0.10900711  0.10656712]
[ 0.1069425   0.11000813  0.10939292]
[ 0.1100707   0.11066505  0.10652541]
[ 0.12875644  0.12909011  0.12568038]
[ 0.12749473  0.13058122  0.13024754]
[ 0.12874601  0.12959062  0.12934037]
[ 0.12900669  0.13408479  0.13379283]
[ 0.13439761  0.13464787  0.13255198]
Target: 1.44304227265

[ 0.11180163  0.11259411  0.1104148 ]
[ 0.11039394  0.11145753  0.10803737]
[ 0.10756814  0.10861087  0.10536798]
[ 0.10589977  0.10589977  0.10352235]
[ 0.10480491  0.10498217  0.10284457]
[ 0.10355363  0.10756814  0.10746387]
[ 0.10744301  0.10900711  0.10656712]
[ 0.1069425   0.11000813  0.10939292]
[ 0.1100707   0.11066505  0.10652541]
[ 0.12875644  0.12909011  0.12568038]
[ 0.12749473  0.13058122  0.13024754]
[ 0.12874601  0.12959062  0.12934037]
[ 0.12900669  0.13408479  0.13379283]
[ 0.13439761  0.13464787  0.13255198]
[ 0.13369898  0.13561761  0.13521094]
Target: 3.90494254156

[ 0.11039394  0.11145753  0.10803737]
[ 0.10756814  0.10861087  0.10536798]
[ 0.10589977  0.10589977  0.10352235]
[ 0.10480491  0.10498217  0.10284457]
[ 0.10355363  0.10756814  0.10746387]
[ 0.10744301  0.10900711  0.10656712]
[ 0.1069425   0.11000813  0.10939292]
[ 0.1100707   0.11066505  0.10652541]
[ 0.12875644  0.12909011  0.12568038]
[ 0.12749473  0.13058122  0.13024754]
[ 0.12874601  0.12959062  0.12934037]
[ 0.12900669  0.13408479  0.13379283]
[ 0.13439761  0.13464787  0.13255198]
[ 0.13369898  0.13561761  0.13521094]
[ 0.13629538  0.14386561  0.14251006]
Target: 1.94351981102

[ 0.10756814  0.10861087  0.10536798]
[ 0.10589977  0.10589977  0.10352235]
[ 0.10480491  0.10498217  0.10284457]
[ 0.10355363  0.10756814  0.10746387]
[ 0.10744301  0.10900711  0.10656712]
[ 0.1069425   0.11000813  0.10939292]
[ 0.1100707   0.11066505  0.10652541]
[ 0.12875644  0.12909011  0.12568038]
[ 0.12749473  0.13058122  0.13024754]
[ 0.12874601  0.12959062  0.12934037]
[ 0.12900669  0.13408479  0.13379283]
[ 0.13439761  0.13464787  0.13255198]
[ 0.13369898  0.13561761  0.13521094]
[ 0.13629538  0.14386561  0.14251006]
[ 0.14236408  0.14864132  0.14628475]
Target: 0.0789972614283

[ 0.10589977  0.10589977  0.10352235]
[ 0.10480491  0.10498217  0.10284457]
[ 0.10355363  0.10756814  0.10746387]
[ 0.10744301  0.10900711  0.10656712]
[ 0.1069425   0.11000813  0.10939292]
[ 0.1100707   0.11066505  0.10652541]
[ 0.12875644  0.12909011  0.12568038]
[ 0.12749473  0.13058122  0.13024754]
[ 0.12874601  0.12959062  0.12934037]
[ 0.12900669  0.13408479  0.13379283]
[ 0.13439761  0.13464787  0.13255198]
[ 0.13369898  0.13561761  0.13521094]
[ 0.13629538  0.14386561  0.14251006]
[ 0.14236408  0.14864132  0.14628475]
[ 0.14749432  0.14921482  0.14644116]
Target: 1.65237067831

[ 0.10480491  0.10498217  0.10284457]
[ 0.10355363  0.10756814  0.10746387]
[ 0.10744301  0.10900711  0.10656712]
[ 0.1069425   0.11000813  0.10939292]
[ 0.1100707   0.11066505  0.10652541]
[ 0.12875644  0.12909011  0.12568038]
[ 0.12749473  0.13058122  0.13024754]
[ 0.12874601  0.12959062  0.12934037]
[ 0.12900669  0.13408479  0.13379283]
[ 0.13439761  0.13464787  0.13255198]
[ 0.13369898  0.13561761  0.13521094]
[ 0.13629538  0.14386561  0.14251006]
[ 0.14236408  0.14864132  0.14628475]
[ 0.14749432  0.14921482  0.14644116]
[ 0.1478697   0.15003858  0.14971533]
Target: 1.15960035202

[ 0.10355363  0.10756814  0.10746387]
[ 0.10744301  0.10900711  0.10656712]
[ 0.1069425   0.11000813  0.10939292]
[ 0.1100707   0.11066505  0.10652541]
[ 0.12875644  0.12909011  0.12568038]
[ 0.12749473  0.13058122  0.13024754]
[ 0.12874601  0.12959062  0.12934037]
[ 0.12900669  0.13408479  0.13379283]
[ 0.13439761  0.13464787  0.13255198]
[ 0.13369898  0.13561761  0.13521094]
[ 0.13629538  0.14386561  0.14251006]
[ 0.14236408  0.14864132  0.14628475]
[ 0.14749432  0.14921482  0.14644116]
[ 0.1478697   0.15003858  0.14971533]
[ 0.15181122  0.15276011  0.15205105]
Target: 1.17701243539

[ 0.10744301  0.10900711  0.10656712]
[ 0.1069425   0.11000813  0.10939292]
[ 0.1100707   0.11066505  0.10652541]
[ 0.12875644  0.12909011  0.12568038]
[ 0.12749473  0.13058122  0.13024754]
[ 0.12874601  0.12959062  0.12934037]
[ 0.12900669  0.13408479  0.13379283]
[ 0.13439761  0.13464787  0.13255198]
[ 0.13369898  0.13561761  0.13521094]
[ 0.13629538  0.14386561  0.14251006]
[ 0.14236408  0.14864132  0.14628475]
[ 0.14749432  0.14921482  0.14644116]
[ 0.1478697   0.15003858  0.14971533]
[ 0.15181122  0.15276011  0.15205105]
[ 0.15449104  0.15572147  0.15444933]
Target: -1.299883668

[ 0.1069425   0.11000813  0.10939292]
[ 0.1100707   0.11066505  0.10652541]
[ 0.12875644  0.12909011  0.12568038]
[ 0.12749473  0.13058122  0.13024754]
[ 0.12874601  0.12959062  0.12934037]
[ 0.12900669  0.13408479  0.13379283]
[ 0.13439761  0.13464787  0.13255198]
[ 0.13369898  0.13561761  0.13521094]
[ 0.13629538  0.14386561  0.14251006]
[ 0.14236408  0.14864132  0.14628475]
[ 0.14749432  0.14921482  0.14644116]
[ 0.1478697   0.15003858  0.14971533]
[ 0.15181122  0.15276011  0.15205105]
[ 0.15449104  0.15572147  0.15444933]
[ 0.15404267  0.1547413   0.15176951]
Target: -2.75699497796

[ 0.1100707   0.11066505  0.10652541]
[ 0.12875644  0.12909011  0.12568038]
[ 0.12749473  0.13058122  0.13024754]
[ 0.12874601  0.12959062  0.12934037]
[ 0.12900669  0.13408479  0.13379283]
[ 0.13439761  0.13464787  0.13255198]
[ 0.13369898  0.13561761  0.13521094]
[ 0.13629538  0.14386561  0.14251006]
[ 0.14236408  0.14864132  0.14628475]
[ 0.14749432  0.14921482  0.14644116]
[ 0.1478697   0.15003858  0.14971533]
[ 0.15181122  0.15276011  0.15205105]
[ 0.15449104  0.15572147  0.15444933]
[ 0.15404267  0.1547413   0.15176951]
[ 0.15009072  0.15093533  0.14615962]
Target: 3.15661888702

[ 0.12875644  0.12909011  0.12568038]
[ 0.12749473  0.13058122  0.13024754]
[ 0.12874601  0.12959062  0.12934037]
[ 0.12900669  0.13408479  0.13379283]
[ 0.13439761  0.13464787  0.13255198]
[ 0.13369898  0.13561761  0.13521094]
[ 0.13629538  0.14386561  0.14251006]
[ 0.14236408  0.14864132  0.14628475]
[ 0.14749432  0.14921482  0.14644116]
[ 0.1478697   0.15003858  0.14971533]
[ 0.15181122  0.15276011  0.15205105]
[ 0.15449104  0.15572147  0.15444933]
[ 0.15404267  0.1547413   0.15176951]
[ 0.15009072  0.15093533  0.14615962]
[ 0.14575296  0.15253071  0.15240558]
Target: -0.178799489144

[ 0.12749473  0.13058122  0.13024754]
[ 0.12874601  0.12959062  0.12934037]
[ 0.12900669  0.13408479  0.13379283]
[ 0.13439761  0.13464787  0.13255198]
[ 0.13369898  0.13561761  0.13521094]
[ 0.13629538  0.14386561  0.14251006]
[ 0.14236408  0.14864132  0.14628475]
[ 0.14749432  0.14921482  0.14644116]
[ 0.1478697   0.15003858  0.14971533]
[ 0.15181122  0.15276011  0.15205105]
[ 0.15449104  0.15572147  0.15444933]
[ 0.15404267  0.1547413   0.15176951]
[ 0.15009072  0.15093533  0.14615962]
[ 0.14575296  0.15253071  0.15240558]
[ 0.15450147  0.1554295   0.15204062]
Target: 1.67860798362

[ 0.12874601  0.12959062  0.12934037]
[ 0.12900669  0.13408479  0.13379283]
[ 0.13439761  0.13464787  0.13255198]
[ 0.13369898  0.13561761  0.13521094]
[ 0.13629538  0.14386561  0.14251006]
[ 0.14236408  0.14864132  0.14628475]
[ 0.14749432  0.14921482  0.14644116]
[ 0.1478697   0.15003858  0.14971533]
[ 0.15181122  0.15276011  0.15205105]
[ 0.15449104  0.15572147  0.15444933]
[ 0.15404267  0.1547413   0.15176951]
[ 0.15009072  0.15093533  0.14615962]
[ 0.14575296  0.15253071  0.15240558]
[ 0.15450147  0.1554295   0.15204062]
[ 0.15293737  0.1561177   0.15546078]
Target: -1.04690960338

[ 0.12900669  0.13408479  0.13379283]
[ 0.13439761  0.13464787  0.13255198]
[ 0.13369898  0.13561761  0.13521094]
[ 0.13629538  0.14386561  0.14251006]
[ 0.14236408  0.14864132  0.14628475]
[ 0.14749432  0.14921482  0.14644116]
[ 0.1478697   0.15003858  0.14971533]
[ 0.15181122  0.15276011  0.15205105]
[ 0.15449104  0.15572147  0.15444933]
[ 0.15404267  0.1547413   0.15176951]
[ 0.15009072  0.15093533  0.14615962]
[ 0.14575296  0.15253071  0.15240558]
[ 0.15450147  0.1554295   0.15204062]
[ 0.15293737  0.1561177   0.15546078]
[ 0.15411566  0.15548164  0.1532919 ]
Target: 1.35808748728

[ 0.13439761  0.13464787  0.13255198]
[ 0.13369898  0.13561761  0.13521094]
[ 0.13629538  0.14386561  0.14251006]
[ 0.14236408  0.14864132  0.14628475]
[ 0.14749432  0.14921482  0.14644116]
[ 0.1478697   0.15003858  0.14971533]
[ 0.15181122  0.15276011  0.15205105]
[ 0.15449104  0.15572147  0.15444933]
[ 0.15404267  0.1547413   0.15176951]
[ 0.15009072  0.15093533  0.14615962]
[ 0.14575296  0.15253071  0.15240558]
[ 0.15450147  0.1554295   0.15204062]
[ 0.15293737  0.1561177   0.15546078]
[ 0.15411566  0.15548164  0.1532919 ]
[ 0.15506455  0.15644095  0.15607599]
Target: 1.33487228384

[ 0.13369898  0.13561761  0.13521094]
[ 0.13629538  0.14386561  0.14251006]
[ 0.14236408  0.14864132  0.14628475]
[ 0.14749432  0.14921482  0.14644116]
[ 0.1478697   0.15003858  0.14971533]
[ 0.15181122  0.15276011  0.15205105]
[ 0.15449104  0.15572147  0.15444933]
[ 0.15404267  0.1547413   0.15176951]
[ 0.15009072  0.15093533  0.14615962]
[ 0.14575296  0.15253071  0.15240558]
[ 0.15450147  0.1554295   0.15204062]
[ 0.15293737  0.1561177   0.15546078]
[ 0.15411566  0.15548164  0.1532919 ]
[ 0.15506455  0.15644095  0.15607599]
[ 0.15798419  0.15903735  0.15884966]
Target: -0.80225820829

[ 0.13629538  0.14386561  0.14251006]
[ 0.14236408  0.14864132  0.14628475]
[ 0.14749432  0.14921482  0.14644116]
[ 0.1478697   0.15003858  0.14971533]
[ 0.15181122  0.15276011  0.15205105]
[ 0.15449104  0.15572147  0.15444933]
[ 0.15404267  0.1547413   0.15176951]
[ 0.15009072  0.15093533  0.14615962]
[ 0.14575296  0.15253071  0.15240558]
[ 0.15450147  0.1554295   0.15204062]
[ 0.15293737  0.1561177   0.15546078]
[ 0.15411566  0.15548164  0.1532919 ]
[ 0.15506455  0.15644095  0.15607599]
[ 0.15798419  0.15903735  0.15884966]
[ 0.15887051  0.15939188  0.15716043]
Target: 2.28146373122

[ 0.14236408  0.14864132  0.14628475]
[ 0.14749432  0.14921482  0.14644116]
[ 0.1478697   0.15003858  0.14971533]
[ 0.15181122  0.15276011  0.15205105]
[ 0.15449104  0.15572147  0.15444933]
[ 0.15404267  0.1547413   0.15176951]
[ 0.15009072  0.15093533  0.14615962]
[ 0.14575296  0.15253071  0.15240558]
[ 0.15450147  0.1554295   0.15204062]
[ 0.15293737  0.1561177   0.15546078]
[ 0.15411566  0.15548164  0.1532919 ]
[ 0.15506455  0.15644095  0.15607599]
[ 0.15798419  0.15903735  0.15884966]
[ 0.15887051  0.15939188  0.15716043]
[ 0.15660779  0.16224896  0.16192572]
Target: 1.73760249902

[ 0.14749432  0.14921482  0.14644116]
[ 0.1478697   0.15003858  0.14971533]
[ 0.15181122  0.15276011  0.15205105]
[ 0.15449104  0.15572147  0.15444933]
[ 0.15404267  0.1547413   0.15176951]
[ 0.15009072  0.15093533  0.14615962]
[ 0.14575296  0.15253071  0.15240558]
[ 0.15450147  0.1554295   0.15204062]
[ 0.15293737  0.1561177   0.15546078]
[ 0.15411566  0.15548164  0.1532919 ]
[ 0.15506455  0.15644095  0.15607599]
[ 0.15798419  0.15903735  0.15884966]
[ 0.15887051  0.15939188  0.15716043]
[ 0.15660779  0.16224896  0.16192572]
[ 0.16156076  0.16607579  0.16563784]
Target: 1.53521397045

[ 0.1478697   0.15003858  0.14971533]
[ 0.15181122  0.15276011  0.15205105]
[ 0.15449104  0.15572147  0.15444933]
[ 0.15404267  0.1547413   0.15176951]
[ 0.15009072  0.15093533  0.14615962]
[ 0.14575296  0.15253071  0.15240558]
[ 0.15450147  0.1554295   0.15204062]
[ 0.15293737  0.1561177   0.15546078]
[ 0.15411566  0.15548164  0.1532919 ]
[ 0.15506455  0.15644095  0.15607599]
[ 0.15798419  0.15903735  0.15884966]
[ 0.15887051  0.15939188  0.15716043]
[ 0.15660779  0.16224896  0.16192572]
[ 0.16156076  0.16607579  0.16563784]
[ 0.16594023  0.16994432  0.16897458]
Target: 1.3608013608

[ 0.15181122  0.15276011  0.15205105]
[ 0.15449104  0.15572147  0.15444933]
[ 0.15404267  0.1547413   0.15176951]
[ 0.15009072  0.15093533  0.14615962]
[ 0.14575296  0.15253071  0.15240558]
[ 0.15450147  0.1554295   0.15204062]
[ 0.15293737  0.1561177   0.15546078]
[ 0.15411566  0.15548164  0.1532919 ]
[ 0.15506455  0.15644095  0.15607599]
[ 0.15798419  0.15903735  0.15884966]
[ 0.15887051  0.15939188  0.15716043]
[ 0.15660779  0.16224896  0.16192572]
[ 0.16156076  0.16607579  0.16563784]
[ 0.16594023  0.16994432  0.16897458]
[ 0.17049697  0.17205064  0.17197764]
Target: -1.19802349431

[ 0.15449104  0.15572147  0.15444933]
[ 0.15404267  0.1547413   0.15176951]
[ 0.15009072  0.15093533  0.14615962]
[ 0.14575296  0.15253071  0.15240558]
[ 0.15450147  0.1554295   0.15204062]
[ 0.15293737  0.1561177   0.15546078]
[ 0.15411566  0.15548164  0.1532919 ]
[ 0.15506455  0.15644095  0.15607599]
[ 0.15798419  0.15903735  0.15884966]
[ 0.15887051  0.15939188  0.15716043]
[ 0.15660779  0.16224896  0.16192572]
[ 0.16156076  0.16607579  0.16563784]
[ 0.16594023  0.16994432  0.16897458]
[ 0.17049697  0.17205064  0.17197764]
[ 0.17260328  0.17335405  0.16929782]
Target: -4.70865770229

[ 0.15404267  0.1547413   0.15176951]
[ 0.15009072  0.15093533  0.14615962]
[ 0.14575296  0.15253071  0.15240558]
[ 0.15450147  0.1554295   0.15204062]
[ 0.15293737  0.1561177   0.15546078]
[ 0.15411566  0.15548164  0.1532919 ]
[ 0.15506455  0.15644095  0.15607599]
[ 0.15798419  0.15903735  0.15884966]
[ 0.15887051  0.15939188  0.15716043]
[ 0.15660779  0.16224896  0.16192572]
[ 0.16156076  0.16607579  0.16563784]
[ 0.16594023  0.16994432  0.16897458]
[ 0.17049697  0.17205064  0.17197764]
[ 0.17260328  0.17335405  0.16929782]
[ 0.16980876  0.17082021  0.15889137]
Target: 0.341634896272

[ 0.15009072  0.15093533  0.14615962]
[ 0.14575296  0.15253071  0.15240558]
[ 0.15450147  0.1554295   0.15204062]
[ 0.15293737  0.1561177   0.15546078]
[ 0.15411566  0.15548164  0.1532919 ]
[ 0.15506455  0.15644095  0.15607599]
[ 0.15798419  0.15903735  0.15884966]
[ 0.15887051  0.15939188  0.15716043]
[ 0.15660779  0.16224896  0.16192572]
[ 0.16156076  0.16607579  0.16563784]
[ 0.16594023  0.16994432  0.16897458]
[ 0.17049697  0.17205064  0.17197764]
[ 0.17260328  0.17335405  0.16929782]
[ 0.16980876  0.17082021  0.15889137]
[ 0.15926675  0.16145649  0.15961085]
Target: 2.26487713412

[ 0.14575296  0.15253071  0.15240558]
[ 0.15450147  0.1554295   0.15204062]
[ 0.15293737  0.1561177   0.15546078]
[ 0.15411566  0.15548164  0.1532919 ]
[ 0.15506455  0.15644095  0.15607599]
[ 0.15798419  0.15903735  0.15884966]
[ 0.15887051  0.15939188  0.15716043]
[ 0.15660779  0.16224896  0.16192572]
[ 0.16156076  0.16607579  0.16563784]
[ 0.16594023  0.16994432  0.16897458]
[ 0.17049697  0.17205064  0.17197764]
[ 0.17260328  0.17335405  0.16929782]
[ 0.16980876  0.17082021  0.15889137]
[ 0.15926675  0.16145649  0.15961085]
[ 0.1618423   0.16510605  0.16439699]
Target: 0.873341375151

[ 0.15450147  0.1554295   0.15204062]
[ 0.15293737  0.1561177   0.15546078]
[ 0.15411566  0.15548164  0.1532919 ]
[ 0.15506455  0.15644095  0.15607599]
[ 0.15798419  0.15903735  0.15884966]
[ 0.15887051  0.15939188  0.15716043]
[ 0.15660779  0.16224896  0.16192572]
[ 0.16156076  0.16607579  0.16563784]
[ 0.16594023  0.16994432  0.16897458]
[ 0.17049697  0.17205064  0.17197764]
[ 0.17260328  0.17335405  0.16929782]
[ 0.16980876  0.17082021  0.15889137]
[ 0.15926675  0.16145649  0.15961085]
[ 0.1618423   0.16510605  0.16439699]
[ 0.16588809  0.16723322  0.16628433]
Target: -2.83650626614

[ 0.15293737  0.1561177   0.15546078]
[ 0.15411566  0.15548164  0.1532919 ]
[ 0.15506455  0.15644095  0.15607599]
[ 0.15798419  0.15903735  0.15884966]
[ 0.15887051  0.15939188  0.15716043]
[ 0.15660779  0.16224896  0.16192572]
[ 0.16156076  0.16607579  0.16563784]
[ 0.16594023  0.16994432  0.16897458]
[ 0.17049697  0.17205064  0.17197764]
[ 0.17260328  0.17335405  0.16929782]
[ 0.16980876  0.17082021  0.15889137]
[ 0.15926675  0.16145649  0.15961085]
[ 0.1618423   0.16510605  0.16439699]
[ 0.16588809  0.16723322  0.16628433]
[ 0.16591938  0.16618006  0.16010094]
Target: -0.324915079013

[ 0.15411566  0.15548164  0.1532919 ]
[ 0.15506455  0.15644095  0.15607599]
[ 0.15798419  0.15903735  0.15884966]
[ 0.15887051  0.15939188  0.15716043]
[ 0.15660779  0.16224896  0.16192572]
[ 0.16156076  0.16607579  0.16563784]
[ 0.16594023  0.16994432  0.16897458]
[ 0.17049697  0.17205064  0.17197764]
[ 0.17260328  0.17335405  0.16929782]
[ 0.16980876  0.17082021  0.15889137]
[ 0.15926675  0.16145649  0.15961085]
[ 0.1618423   0.16510605  0.16439699]
[ 0.16588809  0.16723322  0.16628433]
[ 0.16591938  0.16618006  0.16010094]
[ 0.16158161  0.16560656  0.15941273]
Target: -0.0790240529461

[ 0.15506455  0.15644095  0.15607599]
[ 0.15798419  0.15903735  0.15884966]
[ 0.15887051  0.15939188  0.15716043]
[ 0.15660779  0.16224896  0.16192572]
[ 0.16156076  0.16607579  0.16563784]
[ 0.16594023  0.16994432  0.16897458]
[ 0.17049697  0.17205064  0.17197764]
[ 0.17260328  0.17335405  0.16929782]
[ 0.16980876  0.17082021  0.15889137]
[ 0.15926675  0.16145649  0.15961085]
[ 0.1618423   0.16510605  0.16439699]
[ 0.16588809  0.16723322  0.16628433]
[ 0.16591938  0.16618006  0.16010094]
[ 0.16158161  0.16560656  0.15941273]
[ 0.16025735  0.16053888  0.1592459 ]
Target: 1.59161682566

[ 0.15798419  0.15903735  0.15884966]
[ 0.15887051  0.15939188  0.15716043]
[ 0.15660779  0.16224896  0.16192572]
[ 0.16156076  0.16607579  0.16563784]
[ 0.16594023  0.16994432  0.16897458]
[ 0.17049697  0.17205064  0.17197764]
[ 0.17260328  0.17335405  0.16929782]
[ 0.16980876  0.17082021  0.15889137]
[ 0.15926675  0.16145649  0.15961085]
[ 0.1618423   0.16510605  0.16439699]
[ 0.16588809  0.16723322  0.16628433]
[ 0.16591938  0.16618006  0.16010094]
[ 0.16158161  0.16560656  0.15941273]
[ 0.16025735  0.16053888  0.1592459 ]
[ 0.15980897  0.16260349  0.16260349]
Target: -0.355179292561

[ 0.15887051  0.15939188  0.15716043]
[ 0.15660779  0.16224896  0.16192572]
[ 0.16156076  0.16607579  0.16563784]
[ 0.16594023  0.16994432  0.16897458]
[ 0.17049697  0.17205064  0.17197764]
[ 0.17260328  0.17335405  0.16929782]
[ 0.16980876  0.17082021  0.15889137]
[ 0.15926675  0.16145649  0.15961085]
[ 0.1618423   0.16510605  0.16439699]
[ 0.16588809  0.16723322  0.16628433]
[ 0.16591938  0.16618006  0.16010094]
[ 0.16158161  0.16560656  0.15941273]
[ 0.16025735  0.16053888  0.1592459 ]
[ 0.15980897  0.16260349  0.16260349]
[ 0.16487664  0.16528331  0.1618423 ]
Target: 0.8349609375

[ 0.15660779  0.16224896  0.16192572]
[ 0.16156076  0.16607579  0.16563784]
[ 0.16594023  0.16994432  0.16897458]
[ 0.17049697  0.17205064  0.17197764]
[ 0.17260328  0.17335405  0.16929782]
[ 0.16980876  0.17082021  0.15889137]
[ 0.15926675  0.16145649  0.15961085]
[ 0.1618423   0.16510605  0.16439699]
[ 0.16588809  0.16723322  0.16628433]
[ 0.16591938  0.16618006  0.16010094]
[ 0.16158161  0.16560656  0.15941273]
[ 0.16025735  0.16053888  0.1592459 ]
[ 0.15980897  0.16260349  0.16260349]
[ 0.16487664  0.16528331  0.1618423 ]
[ 0.16467853  0.16498092  0.16362537]
Target: 1.18154084548

[ 0.16156076  0.16607579  0.16563784]
[ 0.16594023  0.16994432  0.16897458]
[ 0.17049697  0.17205064  0.17197764]
[ 0.17260328  0.17335405  0.16929782]
[ 0.16980876  0.17082021  0.15889137]
[ 0.15926675  0.16145649  0.15961085]
[ 0.1618423   0.16510605  0.16439699]
[ 0.16588809  0.16723322  0.16628433]
[ 0.16591938  0.16618006  0.16010094]
[ 0.16158161  0.16560656  0.15941273]
[ 0.16025735  0.16053888  0.1592459 ]
[ 0.15980897  0.16260349  0.16260349]
[ 0.16487664  0.16528331  0.1618423 ]
[ 0.16467853  0.16498092  0.16362537]
[ 0.16357323  0.16644074  0.16616963]
Target: 0.354151710936

[ 0.16594023  0.16994432  0.16897458]
[ 0.17049697  0.17205064  0.17197764]
[ 0.17260328  0.17335405  0.16929782]
[ 0.16980876  0.17082021  0.15889137]
[ 0.15926675  0.16145649  0.15961085]
[ 0.1618423   0.16510605  0.16439699]
[ 0.16588809  0.16723322  0.16628433]
[ 0.16591938  0.16618006  0.16010094]
[ 0.16158161  0.16560656  0.15941273]
[ 0.16025735  0.16053888  0.1592459 ]
[ 0.15980897  0.16260349  0.16260349]
[ 0.16487664  0.16528331  0.1618423 ]
[ 0.16467853  0.16498092  0.16362537]
[ 0.16357323  0.16644074  0.16616963]
[ 0.16594023  0.16733749  0.16694125]
Target: 0.853641089227

[ 0.17049697  0.17205064  0.17197764]
[ 0.17260328  0.17335405  0.16929782]
[ 0.16980876  0.17082021  0.15889137]
[ 0.15926675  0.16145649  0.15961085]
[ 0.1618423   0.16510605  0.16439699]
[ 0.16588809  0.16723322  0.16628433]
[ 0.16591938  0.16618006  0.16010094]
[ 0.16158161  0.16560656  0.15941273]
[ 0.16025735  0.16053888  0.1592459 ]
[ 0.15980897  0.16260349  0.16260349]
[ 0.16487664  0.16528331  0.1618423 ]
[ 0.16467853  0.16498092  0.16362537]
[ 0.16357323  0.16644074  0.16616963]
[ 0.16594023  0.16733749  0.16694125]
[ 0.16701424  0.16912056  0.16880774]
Target: 1.80158880272

[ 0.17260328  0.17335405  0.16929782]
[ 0.16980876  0.17082021  0.15889137]
[ 0.15926675  0.16145649  0.15961085]
[ 0.1618423   0.16510605  0.16439699]
[ 0.16588809  0.16723322  0.16628433]
[ 0.16591938  0.16618006  0.16010094]
[ 0.16158161  0.16560656  0.15941273]
[ 0.16025735  0.16053888  0.1592459 ]
[ 0.15980897  0.16260349  0.16260349]
[ 0.16487664  0.16528331  0.1618423 ]
[ 0.16467853  0.16498092  0.16362537]
[ 0.16357323  0.16644074  0.16616963]
[ 0.16594023  0.16733749  0.16694125]
[ 0.16701424  0.16912056  0.16880774]
[ 0.17026756  0.17401097  0.17278055]
Target: -1.29128152724

[ 0.16980876  0.17082021  0.15889137]
[ 0.15926675  0.16145649  0.15961085]
[ 0.1618423   0.16510605  0.16439699]
[ 0.16588809  0.16723322  0.16628433]
[ 0.16591938  0.16618006  0.16010094]
[ 0.16158161  0.16560656  0.15941273]
[ 0.16025735  0.16053888  0.1592459 ]
[ 0.15980897  0.16260349  0.16260349]
[ 0.16487664  0.16528331  0.1618423 ]
[ 0.16467853  0.16498092  0.16362537]
[ 0.16357323  0.16644074  0.16616963]
[ 0.16594023  0.16733749  0.16694125]
[ 0.16701424  0.16912056  0.16880774]
[ 0.17026756  0.17401097  0.17278055]
[ 0.17385456  0.18116411  0.16988175]
Target: 1.20935485389

[ 0.15926675  0.16145649  0.15961085]
[ 0.1618423   0.16510605  0.16439699]
[ 0.16588809  0.16723322  0.16628433]
[ 0.16591938  0.16618006  0.16010094]
[ 0.16158161  0.16560656  0.15941273]
[ 0.16025735  0.16053888  0.1592459 ]
[ 0.15980897  0.16260349  0.16260349]
[ 0.16487664  0.16528331  0.1618423 ]
[ 0.16467853  0.16498092  0.16362537]
[ 0.16357323  0.16644074  0.16616963]
[ 0.16594023  0.16733749  0.16694125]
[ 0.16701424  0.16912056  0.16880774]
[ 0.17026756  0.17401097  0.17278055]
[ 0.17385456  0.18116411  0.16988175]
[ 0.17158141  0.17385456  0.17256157]
Target: -0.790403570764

[ 0.1618423   0.16510605  0.16439699]
[ 0.16588809  0.16723322  0.16628433]
[ 0.16591938  0.16618006  0.16010094]
[ 0.16158161  0.16560656  0.15941273]
[ 0.16025735  0.16053888  0.1592459 ]
[ 0.15980897  0.16260349  0.16260349]
[ 0.16487664  0.16528331  0.1618423 ]
[ 0.16467853  0.16498092  0.16362537]
[ 0.16357323  0.16644074  0.16616963]
